id,prefectureCode,municipalityCode,name,nameKana,municipalityType,entityType,parentMunicipality,lifecycleStatus,officialUrl,sourceUrl
jp-10209,10,102091,藤岡市,ふじおかし,city,municipality,,current,https://www.city.fujioka.gunma.jp/,https://www.city.fujioka.gunma.jp/
jp-10210,10,102105,富岡市,とみおかし,city,municipality,,current,https://www.city.tomioka.lg.jp/,https://www.city.tomioka.lg.jp/
jp-10211,10,102113,安中市,あんなかし,city,municipality,,current,https://www.city.annaka.lg.jp/,https://www.city.annaka.lg.jp/
jp-10212,10,102121,みどり市,みどりし,city,municipality,,current,https://www.city.midori.gunma.jp/,https://www.city.midori.gunma.jp/
jp-10344,10,103446,榛東村,しんとうむら,village,municipality,,current,https://www.vill.shinto.gunma.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=26
jp-10345,10,103454,吉岡町,よしおかまち,town,municipality,,current,https://www.town.yoshioka.lg.jp/,https://www.town.yoshioka.lg.jp/
jp-10366,10,103667,上野村,うえのむら,village,municipality,,current,https://www.uenomura.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=26
jp-10367,10,103675,神流町,かんなまち,town,municipality,,current,https://www.town.kanna.gunma.jp/,https://www.town.kanna.gunma.jp/
jp-10382,10,103829,下仁田町,しもにたまち,town,municipality,,current,https://www.town.shimonita.lg.jp/,https://www.town.shimonita.lg.jp/
jp-10383,10,103837,南牧村,なんもくむら,village,municipality,,current,https://nanmoku.ne.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=26
jp-10384,10,103845,甘楽町,かんらまち,town,municipality,,current,https://www.town.kanra.lg.jp/,https://www.town.kanra.lg.jp/
jp-10421,10,104213,中之条町,なかのじょうまち,town,municipality,,current,https://www.town.nakanojo.gunma.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=26
jp-10424,10,104248,長野原町,ながのはらまち,town,municipality,,current,https://www.town.naganohara.gunma.jp/,https://www.town.naganohara.gunma.jp/
jp-10425,10,104256,嬬恋村,つまごいむら,village,municipality,,current,https://www.vill.tsumagoi.gunma.jp/,https://www.vill.tsumagoi.gunma.jp/
jp-10426,10,104264,草津町,くさつまち,town,municipality,,current,https://www.town.kusatsu.gunma.jp/,https://www.town.kusatsu.gunma.jp/
jp-10428,10,104281,高山村,たかやまむら,village,municipality,,current,https://vill.takayama.gunma.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=26
jp-10429,10,104299,東吾妻町,ひがしあがつままち,town,municipality,,current,https://www.town.higashiagatsuma.gunma.jp/,https://www.town.higashiagatsuma.gunma.jp/
jp-10443,10,104434,片品村,かたしなむら,village,municipality,,current,https://www.vill.katashina.gunma.jp/,https://www.vill.katashina.gunma.jp/
jp-10444,10,104442,川場村,かわばむら,village,municipality,,current,https://www.vill.kawaba.gunma.jp/,https://www.vill.kawaba.gunma.jp/
jp-10448,10,104485,昭和村,しょうわむら,village,municipality,,current,https://www.vill.showa.gunma.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-10449,10,104493,みなかみ町,みなかみまち,town,municipality,,current,https://www.town.minakami.gunma.jp/,https://www.town.minakami.gunma.jp/
jp-10464,10,104647,玉村町,たまむらまち,town,municipality,,current,https://www.town.tamamura.lg.jp/,https://www.town.tamamura.lg.jp/
jp-10521,10,105210,板倉町,いたくらまち,town,municipality,,current,https://www.town.itakura.gunma.jp/,https://www.town.itakura.gunma.jp/
jp-10522,10,105228,明和町,めいわまち,town,municipality,,current,https://www.town.meiwa.gunma.jp/,https://www.town.meiwa.gunma.jp/
jp-10523,10,105236,千代田町,ちよだまち,town,municipality,,current,https://www.town.chiyoda.gunma.jp/,https://www.town.chiyoda.gunma.jp/
jp-10524,10,105244,大泉町,おおいずみまち,town,municipality,,current,https://www.town.oizumi.gunma.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-10525,10,105252,邑楽町,おうらまち,town,municipality,,current,https://www.town.ora.gunma.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11100,11,111007,さいたま市,さいたまし,city,municipality,,current,https://www.city.saitama.jp/,https://www.city.saitama.lg.jp/
jp-11101,11,111015,西区,にしく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11102,11,111023,北区,きたく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11103,11,111031,大宮区,おおみやく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11104,11,111040,見沼区,みぬまく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11105,11,111058,中央区,ちゅうおうく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11106,11,111066,桜区,さくらく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11107,11,111074,浦和区,うらわく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11108,11,111082,南区,みなみく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=27
jp-11109,11,111090,緑区,みどりく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11110,11,111104,岩槻区,いわつきく,administrative_ward,administrative_ward,さいたま市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11201,11,112011,川越市,かわごえし,city,municipality,,current,https://www.city.kawagoe.saitama.jp/,https://www.city.kawagoe.saitama.jp/
jp-11202,11,112020,熊谷市,くまがやし,city,municipality,,current,https://www.city.kumagaya.lg.jp/,https://www.city.kumagaya.lg.jp/
jp-11203,11,112038,川口市,かわぐちし,city,municipality,,current,https://www.city.kawaguchi.lg.jp/,https://www.city.kawaguchi.lg.jp/
jp-11206,11,112062,行田市,ぎょうだし,city,municipality,,current,https://www.city.gyoda.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11207,11,112070,秩父市,ちちぶし,city,municipality,,current,https://www.city.chichibu.lg.jp/,https://www.city.chichibu.lg.jp/
jp-11208,11,112089,所沢市,ところざわし,city,municipality,,current,https://www.city.tokorozawa.saitama.jp/,https://www.city.tokorozawa.saitama.jp/
jp-11209,11,112097,飯能市,はんのうし,city,municipality,,current,https://www.city.hanno.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11210,11,112100,加須市,かぞし,city,municipality,,current,https://www.city.kazo.lg.jp/,https://www.city.kazo.lg.jp/
jp-11211,11,112119,本庄市,ほんじょうし,city,municipality,,current,https://www.city.honjo.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11212,11,112127,東松山市,ひがしまつやまし,city,municipality,,current,https://www.city.higashimatsuyama.lg.jp/,https://www.city.higashimatsuyama.lg.jp/
jp-11214,11,112143,春日部市,かすかべし,city,municipality,,current,https://www.city.kasukabe.lg.jp/,https://www.city.kasukabe.lg.jp/
jp-11215,11,112151,狭山市,さやまし,city,municipality,,current,https://www.city.sayama.saitama.jp/,https://www.city.sayama.saitama.jp/
jp-11216,11,112160,羽生市,はにゅうし,city,municipality,,current,https://www.city.hanyu.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11217,11,112178,鴻巣市,こうのすし,city,municipality,,current,https://www.city.kounosu.saitama.jp/,https://www.city.kounosu.saitama.jp/
jp-11218,11,112186,深谷市,ふかやし,city,municipality,,current,https://www.city.fukaya.saitama.jp/,https://www.city.fukaya.saitama.jp/
jp-11219,11,112194,上尾市,あげおし,city,municipality,,current,https://www.city.ageo.lg.jp/,https://www.city.ageo.lg.jp/
jp-11221,11,112216,草加市,そうかし,city,municipality,,current,https://www.city.soka.saitama.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=28
jp-11222,11,112224,越谷市,こしがやし,city,municipality,,current,https://www.city.koshigaya.saitama.jp/,https://www.city.koshigaya.saitama.jp/
jp-11223,11,112232,蕨市,わらびし,city,municipality,,current,https://www.city.warabi.saitama.jp/,https://www.city.warabi.saitama.jp/
jp-11224,11,112240,戸田市,とだし,city,municipality,,current,https://www.city.toda.saitama.jp/,https://www.city.toda.saitama.jp/
jp-11225,11,112259,入間市,いるまし,city,municipality,,current,https://www.city.iruma.saitama.jp/,https://www.city.iruma.saitama.jp/
jp-11227,11,112275,朝霞市,あさかし,city,municipality,,current,https://www.city.asaka.lg.jp/,https://www.city.asaka.lg.jp/
jp-11228,11,112283,志木市,しきし,city,municipality,,current,https://www.city.shiki.lg.jp/,https://www.city.shiki.lg.jp/
jp-11229,11,112291,和光市,わこうし,city,municipality,,current,https://www.city.wako.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=29
jp-11230,11,112305,新座市,にいざし,city,municipality,,current,https://www.city.niiza.lg.jp/,https://www.city.niiza.lg.jp/
jp-11231,11,112313,桶川市,おけがわし,city,municipality,,current,https://www.city.okegawa.lg.jp/index.html,https://www.city.okegawa.lg.jp/
jp-11232,11,112321,久喜市,くきし,city,municipality,,current,https://www.city.kuki.lg.jp/,https://www.city.kuki.lg.jp/
jp-11233,11,112330,北本市,きたもとし,city,municipality,,current,https://www.city.kitamoto.lg.jp/index.html,https://www.city.kitamoto.lg.jp/
jp-11234,11,112348,八潮市,やしおし,city,municipality,,current,https://www.city.yashio.lg.jp/,https://www.city.yashio.lg.jp/
jp-11235,11,112356,富士見市,ふじみし,city,municipality,,current,https://www.city.fujimi.saitama.jp/,https://www.city.fujimi.saitama.jp/
jp-11237,11,112372,三郷市,みさとし,city,municipality,,current,https://www.city.misato.lg.jp/,https://www.city.misato.lg.jp/
jp-11238,11,112380,蓮田市,はすだし,city,municipality,,current,https://www.city.hasuda.saitama.jp/,https://www.city.hasuda.saitama.jp/
jp-11239,11,112399,坂戸市,さかどし,city,municipality,,current,https://www.city.sakado.lg.jp/,https://www.city.sakado.lg.jp/
jp-11240,11,112402,幸手市,さってし,city,municipality,,current,https://www.city.satte.lg.jp/,https://www.city.satte.lg.jp/
jp-11241,11,112410,鶴ヶ島市,つるがしまし,city,municipality,,current,https://www.city.tsurugashima.lg.jp/,https://www.city.tsurugashima.lg.jp/
jp-11242,11,112429,日高市,ひだかし,city,municipality,,current,https://www.city.hidaka.lg.jp/,https://www.city.hidaka.lg.jp/
jp-11243,11,112437,吉川市,よしかわし,city,municipality,,current,https://www.city.yoshikawa.saitama.jp/,https://www.city.yoshikawa.saitama.jp/
jp-11245,11,112453,ふじみ野市,ふじみのし,city,municipality,,current,https://www.city.fujimino.saitama.jp/,https://www.city.fujimino.saitama.jp/
jp-11246,11,112461,白岡市,しらおかし,city,municipality,,current,https://www.city.shiraoka.lg.jp/,https://www.city.shiraoka.lg.jp/
jp-11301,11,113018,伊奈町,いなまち,town,municipality,,current,https://www.town.saitama-ina.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=30
jp-11324,11,113247,三芳町,みよしまち,town,municipality,,current,https://www.town.saitama-miyoshi.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=30
jp-11326,11,113263,毛呂山町,もろやままち,town,municipality,,current,https://www.town.moroyama.saitama.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=30
jp-11327,11,113271,越生町,おごせまち,town,municipality,,current,https://www.town.ogose.saitama.jp/,https://www.town.ogose.saitama.jp/
jp-11341,11,113417,滑川町,なめがわまち,town,municipality,,current,https://www.town.namegawa.saitama.jp/,https://www.town.namegawa.saitama.jp/
jp-11342,11,113425,嵐山町,らんざんまち,town,municipality,,current,https://www.town.ranzan.saitama.jp/,https://www.town.ranzan.saitama.jp/
jp-11343,11,113433,小川町,おがわまち,town,municipality,,current,https://www.town.ogawa.saitama.jp/,https://www.town.ogawa.saitama.jp/
jp-11346,11,113468,川島町,かわじままち,town,municipality,,current,https://www.town.kawajima.saitama.jp/,https://www.town.kawajima.saitama.jp/
jp-11347,11,113476,吉見町,よしみまち,town,municipality,,current,https://www.town.yoshimi.saitama.jp/,https://www.town.yoshimi.saitama.jp/
jp-11348,11,113484,鳩山町,はとやままち,town,municipality,,current,https://www.town.hatoyama.saitama.jp/,https://www.town.hatoyama.saitama.jp/
jp-11349,11,113492,ときがわ町,ときがわまち,town,municipality,,current,https://www.town.tokigawa.lg.jp/,https://www.town.tokigawa.lg.jp/
jp-11361,11,113611,横瀬町,よこぜまち,town,municipality,,current,https://www.town.yokoze.saitama.jp/,https://www.town.yokoze.saitama.jp/
jp-11362,11,113620,皆野町,みなのまち,town,municipality,,current,https://www.town.minano.saitama.jp/,https://www.town.minano.saitama.jp/
jp-11363,11,113638,長瀞町,ながとろまち,town,municipality,,current,https://www.town.nagatoro.saitama.jp/,https://www.town.nagatoro.saitama.jp/
jp-11365,11,113654,小鹿野町,おがのまち,town,municipality,,current,https://www.town.ogano.lg.jp/,https://www.town.ogano.lg.jp/
jp-11369,11,113697,東秩父村,ひがしちちぶむら,village,municipality,,current,https://www.vill.higashichichibu.saitama.jp/,https://www.vill.higashichichibu.saitama.jp/
jp-11381,11,113816,美里町,みさとまち,town,municipality,,current,https://www.town.saitama-misato.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=30
jp-11383,11,113832,神川町,かみかわまち,town,municipality,,current,https://www.town.kamikawa.saitama.jp/,https://www.town.kamikawa.saitama.jp/
jp-11385,11,113859,上里町,かみさとまち,town,municipality,,current,https://www.town.kamisato.saitama.jp/,https://www.town.kamisato.saitama.jp/
jp-11408,11,114081,寄居町,よりいまち,town,municipality,,current,https://www.town.yorii.saitama.jp/,https://www.town.yorii.saitama.jp/
jp-11442,11,114421,宮代町,みやしろまち,town,municipality,,current,https://www.town.miyashiro.lg.jp/,https://www.town.miyashiro.lg.jp/
jp-11464,11,114642,杉戸町,すぎとまち,town,municipality,,current,https://www.town.sugito.lg.jp/,https://www.town.sugito.lg.jp/
jp-11465,11,114650,松伏町,まつぶしまち,town,municipality,,current,https://www.town.matsubushi.lg.jp/,https://www.town.matsubushi.lg.jp/
jp-12100,12,121002,千葉市,ちばし,city,municipality,,current,https://www.city.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12101,12,121010,中央区,ちゅうおうく,administrative_ward,administrative_ward,千葉市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12102,12,121029,花見川区,はなみがわく,administrative_ward,administrative_ward,千葉市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12103,12,121037,稲毛区,いなげく,administrative_ward,administrative_ward,千葉市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12104,12,121045,若葉区,わかばく,administrative_ward,administrative_ward,千葉市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12105,12,121053,緑区,みどりく,administrative_ward,administrative_ward,千葉市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12106,12,121061,美浜区,みはまく,administrative_ward,administrative_ward,千葉市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12202,12,122025,銚子市,ちょうしし,city,municipality,,current,https://www.city.choshi.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=31
jp-12203,12,122033,市川市,いちかわし,city,municipality,,current,https://www.city.ichikawa.lg.jp/,https://www.city.ichikawa.lg.jp/
jp-12204,12,122041,船橋市,ふなばしし,city,municipality,,current,https://www.city.funabashi.lg.jp/,https://www.city.funabashi.lg.jp/
jp-12205,12,122050,館山市,たてやまし,city,municipality,,current,https://www.city.tateyama.chiba.jp/,https://www.city.tateyama.chiba.jp/
jp-12206,12,122068,木更津市,きさらづし,city,municipality,,current,https://www.city.kisarazu.lg.jp/,https://www.city.kisarazu.lg.jp/
jp-12207,12,122076,松戸市,まつどし,city,municipality,,current,https://www.city.matsudo.chiba.jp/,https://www.city.matsudo.chiba.jp/
jp-12208,12,122084,野田市,のだし,city,municipality,,current,https://www.city.noda.chiba.jp/,https://www.city.noda.chiba.jp/
jp-12210,12,122106,茂原市,もばらし,city,municipality,,current,https://www.city.mobara.chiba.jp/,https://www.city.mobara.chiba.jp/
jp-12211,12,122114,成田市,なりたし,city,municipality,,current,https://www.city.narita.chiba.jp/,https://www.city.narita.chiba.jp/
jp-12212,12,122122,佐倉市,さくらし,city,municipality,,current,https://www.city.sakura.lg.jp/,https://www.city.sakura.lg.jp/
jp-12213,12,122130,東金市,とうがねし,city,municipality,,current,https://www.city.togane.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=32
jp-12215,12,122157,旭市,あさひし,city,municipality,,current,https://www.city.asahi.lg.jp/,https://www.city.asahi.lg.jp/
jp-12216,12,122165,習志野市,ならしのし,city,municipality,,current,https://www.city.narashino.lg.jp/,https://www.city.narashino.lg.jp/
jp-12217,12,122173,柏市,かしわし,city,municipality,,current,https://www.city.kashiwa.lg.jp/,https://www.city.kashiwa.lg.jp/
jp-12218,12,122181,勝浦市,かつうらし,city,municipality,,current,https://www.city.katsuura.lg.jp/,https://www.city.katsuura.lg.jp/
jp-12219,12,122190,市原市,いちはらし,city,municipality,,current,https://www.city.ichihara.chiba.jp/,https://www.city.ichihara.chiba.jp/
jp-12220,12,122203,流山市,ながれやまし,city,municipality,,current,https://www.city.nagareyama.chiba.jp/,https://www.city.nagareyama.chiba.jp/
jp-12221,12,122211,八千代市,やちよし,city,municipality,,current,https://www.city.yachiyo.lg.jp/,https://www.city.yachiyo.lg.jp/
jp-12222,12,122220,我孫子市,あびこし,city,municipality,,current,https://www.city.abiko.chiba.jp/,https://www.city.abiko.chiba.jp/
jp-12223,12,122238,鴨川市,かもがわし,city,municipality,,current,https://www.city.kamogawa.lg.jp/,https://www.city.kamogawa.lg.jp/
jp-12224,12,122246,鎌ケ谷市,かまがやし,city,municipality,,current,https://www.city.kamagaya.chiba.jp/,https://www.city.kamagaya.chiba.jp/
jp-12225,12,122254,君津市,きみつし,city,municipality,,current,https://www.city.kimitsu.lg.jp/,https://www.city.kimitsu.lg.jp/
jp-12226,12,122262,富津市,ふっつし,city,municipality,,current,https://www.city.futtsu.lg.jp/,https://www.city.futtsu.lg.jp/
jp-12227,12,122270,浦安市,うらやすし,city,municipality,,current,https://www.city.urayasu.lg.jp/,https://www.city.urayasu.lg.jp/
jp-12228,12,122289,四街道市,よつかいどうし,city,municipality,,current,https://www.city.yotsukaido.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=32
jp-12229,12,122297,袖ケ浦市,そでがうらし,city,municipality,,current,https://www.city.sodegaura.lg.jp/,https://www.city.sodegaura.lg.jp/
jp-12230,12,122300,八街市,やちまたし,city,municipality,,current,https://www.city.yachimata.lg.jp/,https://www.city.yachimata.lg.jp/
jp-12231,12,122319,印西市,いんざいし,city,municipality,,current,https://www.city.inzai.lg.jp/,https://www.city.inzai.lg.jp/
jp-12232,12,122327,白井市,しろいし,city,municipality,,current,https://www.city.shiroi.chiba.jp/,https://www.city.shiroi.chiba.jp/
jp-12233,12,122335,富里市,とみさとし,city,municipality,,current,https://www.city.tomisato.lg.jp/,https://www.city.tomisato.lg.jp/
jp-12234,12,122343,南房総市,みなみぼうそうし,city,municipality,,current,https://www.city.minamiboso.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12235,12,122351,匝瑳市,そうさし,city,municipality,,current,https://www.city.sosa.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12236,12,122360,香取市,かとりし,city,municipality,,current,https://www.city.katori.lg.jp/,https://www.city.katori.lg.jp/
jp-12237,12,122378,山武市,さんむし,city,municipality,,current,https://www.city.sammu.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12238,12,122386,いすみ市,いすみし,city,municipality,,current,https://www.city.isumi.lg.jp/,https://www.city.isumi.lg.jp/
jp-12239,12,122394,大網白里市,おおあみしらさとし,city,municipality,,current,https://www.city.oamishirasato.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12322,12,123226,酒々井町,しすいまち,town,municipality,,current,https://www.town.shisui.chiba.jp/,https://www.town.shisui.chiba.jp/
jp-12329,12,123293,栄町,さかえまち,town,municipality,,current,https://www.town.sakae.chiba.jp/index.html,https://www.town.sakae.chiba.jp/
jp-12342,12,123420,神崎町,こうざきまち,town,municipality,,current,https://www.town.kozaki.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12347,12,123471,多古町,たこまち,town,municipality,,current,https://www.town.tako.chiba.jp/,https://www.town.tako.chiba.jp/
jp-12349,12,123498,東庄町,とうのしょうまち,town,municipality,,current,https://www.town.tohnosho.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12403,12,124036,九十九里町,くじゅうくりまち,town,municipality,,current,https://www.town.kujukuri.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12409,12,124095,芝山町,しばやままち,town,municipality,,current,https://www.town.shibayama.lg.jp/,https://www.town.shibayama.lg.jp/
jp-12410,12,124109,横芝光町,よこしばひかりまち,town,municipality,,current,https://www.town.yokoshibahikari.chiba.jp/,https://www.town.yokoshibahikari.chiba.jp/
jp-12421,12,124214,一宮町,いちのみやまち,town,municipality,,current,https://www.town.ichinomiya.chiba.jp/,https://www.town.ichinomiya.chiba.jp/
jp-12422,12,124222,睦沢町,むつざわまち,town,municipality,,current,https://www.town.mutsuzawa.chiba.jp/,https://www.town.mutsuzawa.chiba.jp/
jp-12423,12,124230,長生村,ちょうせいむら,village,municipality,,current,https://www.vill.chosei.chiba.jp/index.html,https://www.e-stat.go.jp/municipalities/cities/areacode?page=33
jp-12424,12,124249,白子町,しらこまち,town,municipality,,current,https://www.town.shirako.lg.jp/,https://www.town.shirako.lg.jp/
jp-12426,12,124265,長柄町,ながらまち,town,municipality,,current,https://www.town.nagara.chiba.jp/,https://www.town.nagara.chiba.jp/
jp-12427,12,124273,長南町,ちょうなんまち,town,municipality,,current,https://www.town.chonan.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-12441,12,124419,大多喜町,おおたきまち,town,municipality,,current,https://www.town.otaki.chiba.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-12443,12,124435,御宿町,おんじゅくまち,town,municipality,,current,https://www.town.onjuku.chiba.jp/,https://www.town.onjuku.chiba.jp/
jp-12463,12,124630,鋸南町,きょなんまち,town,municipality,,current,https://www.town.kyonan.chiba.jp/,https://www.town.kyonan.chiba.jp/
jp-13100,13,131008,特別区部,とくべつくぶ,other,aggregate,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13101,13,131016,千代田区,ちよだく,special_ward,municipality,,current,https://www.city.chiyoda.lg.jp/,https://www.city.chiyoda.lg.jp/
jp-13102,13,131024,中央区,ちゅうおうく,special_ward,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13103,13,131032,港区,みなとく,special_ward,municipality,,current,https://www.city.minato.tokyo.jp/,https://www.city.minato.tokyo.jp/
jp-13104,13,131040,新宿区,しんじゅくく,special_ward,municipality,,current,https://www.city.shinjuku.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13105,13,131059,文京区,ぶんきょうく,special_ward,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13106,13,131067,台東区,たいとうく,special_ward,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13107,13,131075,墨田区,すみだく,special_ward,municipality,,current,https://www.city.sumida.lg.jp/,https://www.city.sumida.lg.jp/
jp-13108,13,131083,江東区,こうとうく,special_ward,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13109,13,131091,品川区,しながわく,special_ward,municipality,,current,https://www.city.shinagawa.tokyo.jp/,https://www.city.shinagawa.tokyo.jp/
jp-13110,13,131105,目黒区,めぐろく,special_ward,municipality,,current,https://www.city.meguro.tokyo.jp/,https://www.city.meguro.tokyo.jp/
jp-13111,13,131113,大田区,おおたく,special_ward,municipality,,current,https://www.city.ota.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13112,13,131121,世田谷区,せたがやく,special_ward,municipality,,current,https://www.city.setagaya.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13113,13,131130,渋谷区,しぶやく,special_ward,municipality,,current,https://www.city.shibuya.tokyo.jp/,https://www.city.shibuya.tokyo.jp/
jp-13114,13,131148,中野区,なかのく,special_ward,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=34
jp-13115,13,131156,杉並区,すぎなみく,special_ward,municipality,,current,https://www.city.suginami.tokyo.jp/,https://www.city.suginami.tokyo.jp/
jp-13116,13,131164,豊島区,としまく,special_ward,municipality,,current,https://www.city.toshima.lg.jp/,https://www.city.toshima.lg.jp/
jp-13117,13,131172,北区,きたく,special_ward,municipality,,current,https://www.city.kita.lg.jp/,https://www.city.kita.lg.jp/
jp-13118,13,131180,荒川区,あらかわく,special_ward,municipality,,current,https://www.city.arakawa.tokyo.jp/,https://www.city.arakawa.tokyo.jp/
jp-13119,13,131199,板橋区,いたばしく,special_ward,municipality,,current,https://www.city.itabashi.tokyo.jp/,https://www.city.itabashi.tokyo.jp/
jp-13120,13,131202,練馬区,ねりまく,special_ward,municipality,,current,https://www.city.nerima.tokyo.jp/,https://www.city.nerima.tokyo.jp/
jp-13121,13,131210,足立区,あだちく,special_ward,municipality,,current,https://www.city.adachi.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13122,13,131229,葛飾区,かつしかく,special_ward,municipality,,current,https://www.city.katsushika.lg.jp/,https://www.city.katsushika.lg.jp/
jp-13123,13,131237,江戸川区,えどがわく,special_ward,municipality,,current,https://www.city.edogawa.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13201,13,132012,八王子市,はちおうじし,city,municipality,,current,https://www.city.hachioji.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13202,13,132020,立川市,たちかわし,city,municipality,,current,https://www.city.tachikawa.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13203,13,132039,武蔵野市,むさしのし,city,municipality,,current,https://www.city.musashino.lg.jp/,https://www.city.musashino.lg.jp/
jp-13204,13,132047,三鷹市,みたかし,city,municipality,,current,https://www.city.mitaka.lg.jp/,https://www.city.mitaka.lg.jp/
jp-13205,13,132055,青梅市,おうめし,city,municipality,,current,https://www.city.ome.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13206,13,132063,府中市,ふちゅうし,city,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13207,13,132071,昭島市,あきしまし,city,municipality,,current,https://www.city.akishima.lg.jp/,https://www.city.akishima.lg.jp/
jp-13208,13,132080,調布市,ちょうふし,city,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13209,13,132098,町田市,まちだし,city,municipality,,current,https://www.city.machida.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=35
jp-13210,13,132101,小金井市,こがねいし,city,municipality,,current,https://www.city.koganei.lg.jp/,https://www.city.koganei.lg.jp/
jp-13211,13,132110,小平市,こだいらし,city,municipality,,current,https://www.city.kodaira.tokyo.jp/,https://www.city.kodaira.tokyo.jp/
